LST_MAM_median_C,valid_obs,LST_MAM_SD_C,ST_QA_median_K,NDVI_MAM_median,NDBI_MAM_median,NDMI_MAM_median,BSI_MAM_median,GHSL_built_local_fraction,WorldCover_2021,elevation_m,slope_deg,northness,eastness,distance_to_coast_m,distance_to_permanent_water_m,x_utm,y_utm,row,col,longitude,latitude,block1km_x,block1km_y,block1km_id,block2km_x,block2km_y,block2km_id,block3km_x,block3km_y,block3km_id,block5km_x,block5km_y,block5km_id,municipality
29.998995,38.0,5.2657523,4.2671347,0.8199145,-0.32561967,0.32561967,-0.27639732,0.0,10.0,18.0,2.0,-0.8910065,-0.4539905,764.8529,243.3105,267015.0,661005.0,425,85,120.89532446250529,5.9760703211675485,267,661,267_661,133,330,133_330,89,220,89_220,53,132,53_132,Parang
30.253355,38.0,6.0336094,4.2127695,0.82404774,-0.39629853,0.39629853,-0.3399429,0.0,10.0,29.0,1.0,0.70710677,0.70710677,1060.6602,342.34485,267315.0,661005.0,425,95,120.8980332818338,5.976080691357142,267,661,267_661,133,330,133_330,89,220,89_220,53,132,53_132,Parang
29.345976,36.0,5.7691007,4.1696787,0.82515013,-0.3630951,0.3630951,-0.30360794,0.0,10.0,41.0,5.0,0.7986355,-0.60181504,1358.3077,441.81445,267615.0,661005.0,425,105,120.90074210594476,5.976091048214953,267,661,267_661,133,330,133_330,89,220,89_220,53,132,53_132,Parang
29.420965,33.0,5.860035,4.1288886,0.8402172,-0.3787341,0.3787341,-0.33095497,0.0,10.0,45.0,3.0,-0.309017,0.95105654,1656.8042,541.47943,267915.0,661005.0,425,115,120.90345093483192,5.9761013917408645,267,661,267_661,133,330,133_330,89,220,89_220,53,132,53_132,Parang
30.529116,34.0,5.5079727,4.247342,0.8024459,-0.3131337,0.3131337,-0.25558394,0.0,10.0,55.0,3.0,-0.94551855,-0.32556817,1955.7607,641.2488,268215.0,661005.0,425,125,120.9061597684892,5.976111721934763,268,661,268_661,134,330,134_330,89,220,89_220,53,132,53_132,Parang
31.170849,35.0,6.4954824,4.482663,0.8229287,-0.3453751,0.3453751,-0.29432097,0.0,10.0,58.0,4.0,-0.9702957,0.2419219,2254.9944,740.9453,268515.0,661005.0,425,135,120.90886860691043,5.976122038796534,268,661,268_661,134,330,134_330,89,220,89_220,53,132,53_132,Parang
31.071447,35.0,5.6502714,4.679958,0.84549713,-0.4320267,0.4320267,-0.37942943,0.0,10.0,78.0,1.0,-0.70710677,0.70710677,2554.408,834.86523,268815.0,661005.0,425,145,120.91157745008947,5.9761323423260615,268,661,268_661,134,330,134_330,89,220,89_220,53,132,53_132,Parang
31.08891,33.0,6.162907,4.7417946,0.80428725,-0.3502729,0.3502729,-0.27940086,0.0,10.0,82.0,3.0,0.309017,0.95105654,2853.9446,930.0538,269115.0,661005.0,425,155,120.91428629802012,5.976142632523231,269,661,269_661,134,330,134_330,89,220,89_220,53,132,53_132,Indanan
31.865213,33.0,5.7477784,4.7537317,0.82598954,-0.34682274,0.34682274,-0.294713,0.0,10.0,77.0,5.0,1.0,0.0,3153.5693,1026.1578,269415.0,661005.0,425,165,120.9169951506963,5.976152909387928,269,661,269_661,134,330,134_330,89,220,89_220,53,132,53_132,Indanan
31.380259,30.0,5.541966,4.677417,0.8554183,-0.41603738,0.41603738,-0.36633506,0.0,10.0,74.0,5.0,0.7986355,-0.60181504,3453.2593,1122.9425,269715.0,661005.0,425,175,120.9197040081118,5.976163172920041,269,661,269_661,134,330,134_330,89,220,89_220,53,132,53_132,Indanan
31.160162,31.0,5.430819,4.620221,0.838704,-0.3798297,0.3798297,-0.3280228,0.0,10.0,92.0,3.0,0.5591929,-0.82903755,3752.9988,1220.2458,270015.0,661005.0,425,185,120.9224128702605,5.976173423119449,270,661,270_661,135,330,135_330,90,220,90_220,54,132,54_132,Indanan
29.633156,31.0,5.9500666,4.972902,0.8259224,-0.34882775,0.34882775,-0.29356527,0.0,10.0,113.0,9.0,0.190809,-0.98162717,4051.7773,1317.953,270315.0,661005.0,425,195,120.92512173713625,5.976183659986044,270,661,270_661,135,330,135_330,90,220,90_220,54,132,54_132,Indanan
30.458296,28.0,6.614587,5.4609723,0.8400649,-0.3943742,0.3943742,-0.33538926,0.0,10.0,126.0,3.0,-0.70710677,0.70710677,4326.0376,1415.9802,270615.0,661005.0,425,205,120.92783060873285,5.976193883519709,270,661,270_661,135,330,135_330,90,220,90_220,54,132,54_132,Indanan
28.845325,28.0,7.497667,5.110857,0.8509907,-0.41140094,0.41140094,-0.3605878,0.0,10.0,138.0,3.0,0.309017,0.95105654,4506.196,1496.1617,270915.0,661005.0,425,215,120.9305394850442,5.976204093720331,270,661,270_661,135,330,135_330,90,220,90_220,54,132,54_132,Indanan
32.32744,24.0,7.006172,4.647061,0.85535735,-0.4107362,0.4107362,-0.35642663,0.0,10.0,137.0,6.0,-0.309017,0.95105654,4690.181,1557.0806,271215.0,661005.0,425,225,120.93324836606413,5.976214290587797,271,661,271_661,135,330,135_330,90,220,90_220,54,132,54_132,Indanan
29.435207,23.0,7.0312257,4.8264527,0.80272466,-0.32669798,0.32669798,-0.2641527,0.0,10.0,140.0,3.0,0.70710677,0.70710677,4885.673,1621.8816,271515.0,661005.0,425,235,120.9359572517865,5.976224474121992,271,661,271_661,135,330,135_330,90,220,90_220,54,132,54_132,Indanan
28.78091,26.0,7.4974127,4.694783,0.8426457,-0.35089326,0.35089326,-0.3070974,0.0,10.0,156.0,4.0,-0.2419219,-0.9702957,5091.3457,1690.1183,271815.0,661005.0,425,245,120.93866614220515,5.976234644322801,271,661,271_661,135,330,135_330,90,220,90_220,54,132,54_132,Indanan
29.37489,26.0,6.47931,4.528577,0.8320193,-0.39150587,0.39150587,-0.32774773,0.0,10.0,162.0,0.0,1.0,0.0,5303.301,1760.7101,272115.0,661005.0,425,255,120.94137503731389,5.9762448011901155,272,661,272_661,136,330,136_330,90,220,90_220,54,132,54_132,Indanan
30.384916,28.0,6.7650223,4.5260305,0.862653,-0.41412795,0.41412795,-0.3690849,0.0,10.0,159.0,4.0,-0.43837115,-0.89879405,5516.0854,1832.0753,272415.0,661005.0,425,265,120.94408393710661,5.976254944723817,272,661,272_661,136,330,136_330,90,220,90_220,54,132,54_132,Indanan
30.555931,27.0,5.6433563,4.3688836,0.82306004,-0.35484797,0.35484797,-0.29645482,0.0,10.0,166.0,5.0,-1.0,1.2246469e-16,5735.2593,1905.9119,272715.0,661005.0,425,275,120.94679284157718,5.9762650749237975,272,661,272_661,136,330,136_330,90,220,90_220,54,132,54_132,Indanan
29.398712,26.0,6.8335395,4.4084415,0.8329931,-0.38030332,0.38030332,-0.31715113,0.0,10.0,171.0,5.0,0.60181504,-0.7986355,5961.4766,1982.0444,273015.0,661005.0,425,285,120.94950175071939,5.976275191789941,273,661,273_661,136,330,136_330,91,220,91_220,54,132,54_132,Indanan
29.889,29.0,5.8673444,4.483153,0.80949473,-0.35280403,0.35280403,-0.2907828,0.0,10.0,186.0,6.0,-0.43837115,-0.89879405,6193.965,2054.556,273315.0,661005.0,425,295,120.9522106645271,5.976285295322136,273,661,273_661,136,330,136_330,91,220,91_220,54,132,54_132,Indanan
30.09326,28.0,5.795447,4.4390335,0.7775098,-0.33154756,0.33154756,-0.27227774,0.0,10.0,188.0,6.0,-0.777146,0.6293204,6301.5713,2092.6777,273615.0,661005.0,425,305,120.9549195829942,5.976295385520269,273,661,273_661,136,330,136_330,91,220,91_220,54,132,54_132,Indanan
28.912172,30.0,6.939255,4.5010905,0.8572977,-0.43707326,0.43707326,-0.38924226,0.0,10.0,193.0,9.0,-0.52991927,-0.8480481,6338.596,2106.0151,273915.0,661005.0,425,315,120.95762850611449,5.976305462384228,273,661,273_661,136,330,136_330,91,220,91_220,54,132,54_132,Indanan
28.646215,30.0,7.985084,4.5227494,0.84887284,-0.4699416,0.4699416,-0.40644148,0.0,10.0,211.0,7.0,-0.99254614,-0.12186934,6389.507,2123.9822,274215.0,661005.0,425,325,120.96033743388182,5.976315525913902,274,661,274_661,137,330,137_330,91,220,91_220,54,132,54_132,Indanan
29.001072,28.0,6.2861986,4.497159,0.86604434,-0.4824547,0.4824547,-0.42303813,0.0,10.0,228.0,5.0,-0.92718387,-0.37460658,6453.9756,2136.001,274515.0,661005.0,425,335,120.96304636629007,5.976325576109178,274,661,274_661,137,330,137_330,91,220,91_220,54,132,54_132,Indanan
29.67677,28.0,6.282781,4.5335073,0.82314456,-0.36930075,0.36930075,-0.31090656,0.0,10.0,224.0,15.0,-0.88294756,-0.46947157,6531.6,2145.8098,274815.0,661005.0,425,345,120.96575530333308,5.976335612969943,274,661,274_661,137,330,137_330,91,220,91_220,54,132,54_132,Indanan
30.480465,25.0,7.3466964,4.3448067,0.80281323,-0.37888157,0.37888157,-0.30444002,0.0,10.0,207.0,9.0,-1.0,1.2246469e-16,6621.918,2160.2083,275115.0,661005.0,425,355,120.96846424500465,5.976345636496087,275,661,275_661,137,330,137_330,91,220,91_220,55,132,55_132,Indanan
30.87487,24.0,6.018417,4.6930594,0.82484573,-0.33973,0.33973,-0.29194307,0.0,10.0,200.0,11.0,-0.9063078,0.42261827,6717.9907,2179.1052,275415.0,661005.0,425,365,120.9711731912987,5.976355646687497,275,661,275_661,137,330,137_330,91,220,91_220,55,132,55_132,Indanan
30.800606,25.0,6.7736115,4.81236,0.8316465,-0.37116095,0.37116095,-0.31310952,0.0,10.0,181.0,3.0,-0.82903755,-0.5591929,6803.1245,2202.385,275715.0,661005.0,425,375,120.97388214220899,5.976365643544062,275,661,275_661,137,330,137_330,91,220,91_220,55,132,55_132,Indanan
30.12575,28.0,6.6199064,4.8965673,0.8194858,-0.40201676,0.40201676,-0.33651987,0.0,10.0,189.0,8.0,-0.97437006,-0.22495106,6772.2964,2229.9104,276015.0,661005.0,425,385,120.97659109772948,5.97637562706567,276,661,276_661,138,330,138_330,92,220,92_220,55,132,55_132,Indanan
30.235268,25.0,6.35095,4.45166,0.84526515,-0.4123852,0.4123852,-0.35783368,0.0,10.0,172.0,18.0,-0.83867055,-0.54463905,6628.5747,2246.6196,276315.0,661005.0,425,395,120.97930005785389,5.976385597252212,276,661,276_661,138,330,138_330,92,220,92_220,55,132,55_132,Indanan
30.778774,25.0,6.2831697,4.295801,0.8244085,-0.35971144,0.35971144,-0.30274677,0.0,10.0,155.0,17.0,-0.9945219,0.104528464,6495.537,2200.2954,276615.0,661005.0,425,405,120.98200902257618,5.976395554103576,276,661,276_661,138,330,138_330,92,220,92_220,55,132,55_132,Indanan
32.359814,24.0,5.236046,4.215919,0.80210793,-0.38093686,0.38093686,-0.31425136,0.01,10.0,136.0,1.0,-1.8369701e-16,-1.0,6373.853,2157.6145,276915.0,661005.0,425,415,120.98471799189011,5.9764054976196475,276,661,276_661,138,330,138_330,92,220,92_220,55,132,55_132,Indanan
31.073633,31.0,5.302713,4.5375423,0.80234087,-0.32167447,0.32167447,-0.26599652,0.0,10.0,129.0,3.0,-0.94551855,0.32556817,6264.184,2115.396,277215.0,661005.0,425,425,120.98742696578958,5.97641542780032,277,661,277_661,138,330,138_330,92,220,92_220,55,132,55_132,Indanan
31.16394,30.0,4.7634773,4.4389105,0.83289915,-0.3670496,0.3670496,-0.3178843,0.0,10.0,122.0,4.0,-0.9702957,0.2419219,6144.949,2070.6038,277515.0,661005.0,425,435,120.99013594426842,5.976425344645482,277,661,277_661,138,330,138_330,92,220,92_220,55,132,55_132,Maimbung
30.440773,28.0,4.7761984,4.405003,0.84427077,-0.40283147,0.40283147,-0.3462011,0.0,10.0,124.0,7.0,0.5591929,-0.82903755,6019.1694,2027.6587,277815.0,661005.0,425,445,120.99284492732046,5.976435248155022,277,661,277_661,138,330,138_330,92,220,92_220,55,132,55_132,Maimbung
30.953129,28.0,4.9419637,4.32,0.8296806,-0.3529108,0.3529108,-0.29716194,0.0,10.0,114.0,3.0,0.70710677,0.70710677,5905.963,1988.8187,278115.0,661005.0,425,455,120.99555391493958,5.976445138328831,278,661,278_661,139,330,139_330,92,220,92_220,55,132,55_132,Maimbung
31.506838,31.0,5.8712516,4.828563,0.8329931,-0.3965045,0.3965045,-0.34015235,0.0,10.0,107.0,2.0,0.43837115,-0.89879405,5806.066,1954.3285,278415.0,661005.0,425,465,120.9982629071196,5.976455015166799,278,661,278_661,139,330,139_330,92,220,92_220,55,132,55_132,Maimbung
31.4336,33.0,5.243378,4.7349377,0.82078654,-0.35165137,0.35165137,-0.2939913,0.0,10.0,99.0,5.0,0.60181504,0.7986355,5720.175,1924.422,278715.0,661005.0,425,475,121.00097190385436,5.976464878668814,278,661,278_661,139,330,139_330,92,220,92_220,55,132,55_132,Maimbung
30.559507,33.0,4.8281317,4.733862,0.8174428,-0.30534658,0.30534658,-0.25603032,0.0,10.0,92.0,5.0,-0.7986355,-0.60181504,5648.929,1892.7493,279015.0,661005.0,425,485,121.00368090513774,5.976474728834768,279,661,279_661,139,330,139_330,93,220,93_220,55,132,55_132,Maimbung
29.550993,29.0,4.4993906,4.2836404,0.8328636,-0.34876338,0.34876338,-0.29406983,0.0,10.0,87.0,5.0,1.0,0.0,5592.888,1853.2404,279315.0,661005.0,425,495,121.00638991096356,5.97648456566455,279,661,279_661,139,330,139_330,93,220,93_220,55,132,55_132,Maimbung
31.197186,34.0,5.259915,4.365966,0.8291141,-0.36760426,0.36760426,-0.31434724,0.0,10.0,86.0,4.0,-0.70710677,0.70710677,5552.513,1818.3784,279615.0,661005.0,425,505,121.00909892132567,5.976494389158051,279,661,279_661,139,330,139_330,93,220,93_220,55,132,55_132,Maimbung
33.729023,35.0,5.770688,4.3905725,0.78317595,-0.29811487,0.29811487,-0.23916139,0.0,10.0,77.0,3.0,-0.70710677,0.70710677,5509.0654,1788.435,279915.0,661005.0,425,515,121.01180793621795,5.976504199315161,279,661,279_661,139,330,139_330,93,220,93_220,55,132,55_132,Maimbung
33.18699,36.0,5.915739,4.2758827,0.7954622,-0.31618994,0.31618994,-0.2601613,0.25,10.0,74.0,2.0,0.43837115,0.89879405,5449.9355,1763.661,280215.0,661005.0,425,525,121.01451695563416,5.976513996135774,280,661,280_661,140,330,140_330,93,220,93_220,56,132,56_132,Maimbung
33.506004,35.0,6.0166354,4.253193,0.7686721,-0.30887204,0.30887204,-0.23618472,0.0,10.0,70.0,2.0,1.0,0.0,5406.829,1744.2764,280515.0,661005.0,425,535,121.01722597956825,5.976523779619774,280,661,280_661,140,330,140_330,93,220,93_220,56,132,56_132,Maimbung
31.925554,33.0,4.768634,4.318909,0.80538696,-0.3125038,0.3125038,-0.2580297,0.0,10.0,70.0,5.0,-0.8571673,-0.5150381,5380.13,1730.4624,280815.0,661005.0,425,545,121.019935008014,5.976533549767059,280,661,280_661,140,330,140_330,93,220,93_220,56,132,56_132,Maimbung
30.817944,31.0,4.7329316,4.3454695,0.80113775,-0.33916593,0.33916593,-0.28647777,0.0,10.0,74.0,1.0,0.70710677,-0.70710677,5370.084,1722.353,281115.0,661005.0,425,555,121.02264404096526,5.976543306577517,281,661,281_661,140,330,140_330,93,220,93_220,56,132,56_132,Maimbung
30.224962,36.0,4.659213,4.584825,0.8067577,-0.32253304,0.32253304,-0.26713663,0.0,10.0,77.0,4.0,-0.9702957,-0.2419219,5372.0947,1720.029,281415.0,661005.0,425,565,121.02535307841592,5.976553050051038,281,661,281_661,140,330,140_330,93,220,93_220,56,132,56_132,Maimbung
29.451412,34.0,4.8071475,4.4837713,0.8339215,-0.36582732,0.36582732,-0.31356242,0.0,10.0,94.0,5.0,-0.92718387,-0.37460658,5388.822,1723.5138,281715.0,661005.0,425,575,121.02806212035978,5.976562780187518,281,661,281_661,140,330,140_330,93,220,93_220,56,132,56_132,Maimbung
30.678984,33.0,4.9781566,4.4829865,0.85384154,-0.36900064,0.36900064,-0.3292307,0.0,10.0,82.0,7.0,-0.5,-0.8660254,5422.1216,1732.7723,282015.0,661005.0,425,585,121.03077116679067,5.976572496986843,282,661,282_661,141,330,141_330,94,220,94_220,56,132,56_132,Talipao
32.923424,29.0,5.4089074,4.391484,0.8367487,-0.34307656,0.34307656,-0.29576847,0.0,10.0,91.0,4.0,-0.8910065,0.4539905,5471.691,1747.7128,282315.0,661005.0,425,595,121.0334802177025,5.976582200448909,282,661,282_661,141,330,141_330,94,220,94_220,56,132,56_132,Talipao
30.55612,33.0,5.7933474,4.5311584,0.8285194,-0.34200114,0.34200114,-0.2906178,0.0,10.0,96.0,7.0,0.82903755,0.5591929,5537.0933,1754.1095,282615.0,661005.0,425,605,121.0361892730891,5.976591890573605,282,661,282_661,141,330,141_330,94,220,94_220,56,132,56_132,Talipao
30.295746,29.0,5.617025,4.418941,0.86747974,-0.38739663,0.38739663,-0.34717336,0.0,10.0,92.0,5.0,-1.0,1.2246469e-16,5617.7754,1763.7744,282915.0,661005.0,425,615,121.03889833294426,5.9766015673608255,282,661,282_661,141,330,141_330,94,220,94_220,56,132,56_132,Talipao
31.134422,26.0,6.390114,4.4061627,0.8543067,-0.3955173,0.3955173,-0.3516188,0.0,10.0,118.0,6.0,-0.43837115,-0.89879405,5713.0903,1779.0166,283215.0,661005.0,425,625,121.04160739726188,5.976611230810461,283,661,283_661,141,330,141_330,94,220,94_220,56,132,56_132,Talipao
31.9344,29.0,6.712744,4.5347157,0.8283423,-0.38255233,0.38255233,-0.3224426,0.0,10.0,125.0,3.0,0.82903755,0.5591929,5822.3193,1799.6945,283515.0,661005.0,425,635,121.04431646603578,5.976620880922405,283,661,283_661,141,330,141_330,94,220,94_220,56,132,56_132,Talipao
30.602491,27.0,4.823113,4.377023,0.8276434,-0.3887555,0.3887555,-0.32893687,0.0,10.0,124.0,1.0,0.70710677,-0.70710677,5905.201,1825.6232,283815.0,661005.0,425,645,121.04702553925983,5.97663051769655,283,661,283_661,141,330,141_330,94,220,94_220,56,132,56_132,Talipao
30.870094,34.0,5.30473,4.762732,0.8247608,-0.3788004,0.3788004,-0.32139367,0.0,10.0,123.0,3.0,-0.309017,0.95105654,5995.9487,1856.5829,284115.0,661005.0,425,655,121.04973461692784,5.976640141132788,284,661,284_661,142,330,142_330,94,220,94_220,56,132,56_132,Talipao
31.238285,32.0,5.8136516,4.4085517,0.85742944,-0.4408973,0.4408973,-0.38797137,0.0,10.0,117.0,4.0,0.2419219,0.9702957,6100.1147,1892.3267,284415.0,661005.0,425,665,121.0524436990337,5.97664975123101,284,661,284_661,142,330,142_330,94,220,94_220,56,132,56_132,Talipao
31.448854,33.0,4.172918,4.389283,0.83772326,-0.38722256,0.38722256,-0.327189,0.0,10.0,118.0,4.0,-0.70710677,0.70710677,6217.025,1932.589,284715.0,661005.0,425,675,121.0551527855712,5.976659347991113,284,661,284_661,142,330,142_330,94,220,94_220,56,132,56_132,Talipao
31.378138,31.0,5.474465,4.4203343,0.84559536,-0.41250876,0.41250876,-0.3570843,0.0,10.0,123.0,7.0,-0.76604444,-0.64278764,6345.975,1976.765,285015.0,661005.0,425,685,121.05786187653425,5.976668931412987,285,661,285_661,142,330,142_330,95,220,95_220,57,132,57_132,Talipao
32.856255,29.0,4.892232,4.2038565,0.84524983,-0.4174958,0.4174958,-0.36483854,0.0,10.0,119.0,3.0,0.70710677,-0.70710677,6486.247,2024.2529,285315.0,661005.0,425,695,121.06057097191663,5.976678501496525,285,661,285_661,142,330,142_330,95,220,95_220,57,132,57_132,Talipao
32.642605,27.0,5.621368,4.265085,0.84866047,-0.40889403,0.40889403,-0.36172286,0.0,10.0,120.0,1.0,0.70710677,-0.70710677,6637.123,2075.4758,285615.0,661005.0,425,705,121.06328007171221,5.976688058241624,285,661,285_661,142,330,142_330,95,220,95_220,57,132,57_132,Talipao
32.558235,29.0,4.8833513,4.267945,0.8403388,-0.37326074,0.37326074,-0.313017,0.0,10.0,121.0,5.0,-0.190809,0.98162717,6797.897,2130.094,285915.0,661005.0,425,715,121.06598917591486,5.9766976016481745,285,661,285_661,142,330,142_330,95,220,95_220,57,132,57_132,Talipao
31.484648,32.0,4.47511,4.356942,0.869092,-0.45536625,0.45536625,-0.405909,0.0,10.0,126.0,4.0,0.43837115,0.89879405,6961.3574,2186.6184,286215.0,661005.0,425,725,121.06869828451842,5.976707131716069,286,661,286_661,143,330,143_330,95,220,95_220,57,132,57_132,Talipao
32.42236,37.0,4.775466,4.458034,0.8046626,-0.36480263,0.36480263,-0.29369488,0.0,10.0,117.0,4.0,-0.8910065,0.4539905,7122.394,2246.1746,286515.0,661005.0,425,735,121.07140739751671,5.976716648445204,286,661,286_661,143,330,143_330,95,220,95_220,57,132,57_132,Talipao
34.724487,39.0,5.7887874,4.5983386,0.65078706,-0.21538787,0.21538787,-0.14541462,0.0,10.0,112.0,2.0,-0.43837115,0.89879405,7292.2217,2308.5276,286815.0,661005.0,425,745,121.07411651490358,5.976726151835475,286,661,286_661,143,330,143_330,95,220,95_220,57,132,57_132,Talipao
34.564693,41.0,5.3819284,4.554707,0.658235,-0.236731,0.236731,-0.16498148,0.01,10.0,112.0,7.0,0.1391731,0.99026805,7470.2407,2373.4573,287115.0,661005.0,425,755,121.07682563667287,5.976735641886771,287,661,287_661,143,330,143_330,95,220,95_220,57,132,57_132,Talipao
35.02208,36.0,6.2218533,4.299823,0.69813246,-0.2842127,0.2842127,-0.18282932,0.13,10.0,109.0,5.0,-1.0,1.2246469e-16,7655.88,2440.758,287415.0,661005.0,425,765,121.07953476281845,5.97674511859899,287,661,287_661,143,330,143_330,95,220,95_220,57,132,57_132,Talipao
35.090633,34.0,6.7760878,4.2483,0.7573741,-0.2571081,0.2571081,-0.20197387,0.0,10.0,113.0,4.0,-1.8369701e-16,-1.0,7848.5986,2510.239,287715.0,661005.0,425,775,121.08224389333417,5.976754581972026,287,661,287_661,143,330,143_330,95,220,95_220,57,132,57_132,Talipao
33.11424,36.0,5.1059227,4.2982984,0.83578354,-0.3959271,0.3959271,-0.3326774,0.02,10.0,134.0,14.0,0.8480481,0.52991927,8047.8877,2581.724,288015.0,661005.0,425,785,121.08495302821383,5.9767640320057716,288,661,288_661,144,330,144_330,96,220,96_220,57,132,57_132,Talipao
34.16098,31.0,4.8910327,4.2426653,0.62754905,-0.19723241,0.19723241,-0.124688186,0.04,10.0,104.0,0.0,1.0,0.0,7982.537,2655.0518,288315.0,661005.0,425,795,121.08766216745128,5.976773468700123,288,661,288_661,144,330,144_330,96,220,96_220,57,132,57_132,Talipao
33.838608,34.0,4.921589,4.2811875,0.7513142,-0.29614982,0.29614982,-0.23124368,0.0,10.0,110.0,4.0,-0.43837115,0.89879405,7902.082,2648.7732,288615.0,661005.0,425,805,121.09037131104043,5.9767828920549775,288,661,288_661,144,330,144_330,96,220,96_220,57,132,57_132,Talipao
34.194096,32.0,5.057452,4.288715,0.750065,-0.28503406,0.28503406,-0.21762812,0.0,10.0,100.0,3.0,-0.5591929,0.82903755,7801.4424,2585.0725,288915.0,661005.0,425,815,121.09308045897505,5.976792302070226,288,661,288_661,144,330,144_330,96,220,96_220,57,132,57_132,Talipao
31.824787,34.0,4.3535786,4.734977,0.77797556,-0.3273073,0.3273073,-0.26226783,0.0,10.0,105.0,2.0,0.43837115,-0.89879405,7617.9326,2522.4194,289215.0,661005.0,425,825,121.09578961124902,5.976801698745764,289,661,289_661,144,330,144_330,96,220,96_220,57,132,57_132,Talipao
33.995617,30.0,5.9382987,4.2249417,0.76828235,-0.258967,0.258967,-0.18948072,0.0,10.0,109.0,6.0,-0.777146,-0.6293204,7414.371,2462.2349,289515.0,661005.0,425,835,121.09849876785617,5.97681108208149,289,661,289_661,144,330,144_330,96,220,96_220,57,132,57_132,Talipao
36.151363,30.0,6.342491,4.179754,0.70616543,-0.2408054,0.2408054,-0.16973881,0.0,10.0,100.0,5.0,-0.8571673,0.5150381,7217.541,2404.7036,289815.0,661005.0,425,845,121.10120792879037,5.976820452077296,289,661,289_661,144,330,144_330,96,220,96_220,57,132,57_132,Talipao
35.898273,33.0,6.046243,4.2580175,0.6998627,-0.25547874,0.25547874,-0.1732006,0.0,10.0,85.0,3.0,-1.8369701e-16,-1.0,7028.0083,2313.547,290115.0,661005.0,425,855,121.10391709404543,5.97682980873308,290,661,290_661,145,330,145_330,96,220,96_220,58,132,58_132,Talipao
32.83661,32.0,5.849387,4.208518,0.70478535,-0.26031384,0.26031384,-0.1680458,0.0,10.0,88.0,7.0,-0.39073113,0.92050487,6846.3784,2214.159,290415.0,661005.0,425,865,121.10662626361523,5.976839152048738,290,661,290_661,145,330,145_330,96,220,96_220,58,132,58_132,Talipao
33.481926,32.0,7.456282,4.2571,0.824142,-0.36929947,0.36929947,-0.32006496,0.0,10.0,86.0,3.0,-0.82903755,-0.5591929,6673.2974,2114.8286,290715.0,661005.0,425,875,121.10933543749358,5.976848482024163,290,661,290_661,145,330,145_330,96,220,96_220,58,132,58_132,Talipao
32.298065,29.0,6.557049,3.992886,0.8583942,-0.38514298,0.38514298,-0.33670133,0.0,10.0,86.0,0.0,1.0,0.0,6509.447,2015.5645,291015.0,661005.0,425,885,121.11204461567436,5.976857798659254,291,661,291_661,145,330,145_330,97,220,97_220,58,132,58_132,Talipao
33.77553,32.0,6.3190627,4.0692534,0.6410685,-0.21247867,0.21247867,-0.12735724,0.01,10.0,82.0,2.0,-0.8910065,-0.4539905,6355.541,1916.3768,291315.0,661005.0,425,895,121.11475379815136,5.976867101953905,291,661,291_661,145,330,145_330,97,220,97_220,58,132,58_132,Talipao
32.9306,36.0,5.852567,4.1913624,0.76213753,-0.29394147,0.29394147,-0.23732714,0.0,10.0,88.0,3.0,-0.70710677,0.70710677,6212.3184,1817.2782,291615.0,661005.0,425,905,121.11746298491849,5.976876391908015,291,661,291_661,145,330,145_330,97,220,97_220,58,132,58_132,Talipao
32.708473,37.0,6.301629,4.226421,0.8058127,-0.3160402,0.3160402,-0.26515517,0.0,10.0,83.0,5.0,0.37460658,-0.92718387,6080.5347,1718.284,291915.0,661005.0,425,915,121.12017217596954,5.9768856685214775,291,661,291_661,145,330,145_330,97,220,97_220,58,132,58_132,Talipao
32.622135,38.0,6.5188227,4.254516,0.8285931,-0.36719796,0.36719796,-0.3178432,0.0,10.0,92.0,5.0,-0.8571673,0.5150381,5960.9478,1619.4135,292215.0,661005.0,425,925,121.1228813712984,5.976894931794192,292,661,292_661,146,330,146_330,97,220,97_220,58,132,58_132,Talipao
30.677458,33.0,6.148423,4.2109637,0.7979994,-0.3787096,0.3787096,-0.31577042,0.0,10.0,102.0,3.0,1.0,0.0,5854.306,1520.6907,292515.0,661005.0,425,935,121.12559057089886,5.976904181726053,292,661,292_661,146,330,146_330,97,220,97_220,58,132,58_132,Talipao
32.031242,29.0,7.561523,4.255803,0.82072717,-0.3515301,0.3515301,-0.29193205,0.0,10.0,98.0,2.0,-0.8910065,0.4539905,5707.889,1422.1462,292815.0,661005.0,425,945,121.12829977476481,5.9769134183169585,292,661,292_661,146,330,146_330,97,220,97_220,58,132,58_132,Talipao
31.817873,32.0,7.2861514,4.422039,0.80817515,-0.3596935,0.3596935,-0.30637422,0.0,10.0,93.0,3.0,-0.94551855,0.32556817,5481.058,1323.8202,293115.0,661005.0,425,955,121.13100898289008,5.976922641566806,293,661,293_661,146,330,146_330,97,220,97_220,58,132,58_132,Talipao
32.035164,31.0,5.991167,4.581424,0.8122651,-0.37632802,0.37632802,-0.30664182,0.0,10.0,96.0,4.0,-0.2419219,0.9702957,5261.5586,1225.765,293415.0,661005.0,425,965,121.13371819526851,5.976931851475491,293,661,293_661,146,330,146_330,97,220,97_220,58,132,58_132,Talipao
